,Mass,PTMCnt,PTMCntRatio,MassDifferent,PeptideLength,AvgIntensityLog,expect,fval,EucliIntraProtein,ManhattanIntraProtein,PearsonIntraProtein,CosineIntraProtein,EucliIntraProteinPair,ManhattanIntraProteinPair,CosineIntraProteinPair,Name,Charge2,Charge3,Charge4,Charge5,y
4586,-0.8213316166565829,-1.2512062282420597,-1.2150597319032352,-0.04546614362920788,-0.5636226822473783,-0.464288278779017,-0.15134072658623815,0.11309583091671885,-0.3234812096179931,-0.1349346772904073,1.425910155576918,-0.43913924073215493,-0.4917173116940034,-0.4327238596182828,-0.5699531713916095,A14-07151_Ratio.20573.20573.3,0,1,0,0,0
6709,0.027588609784212407,-1.2512062282420597,-1.2150597319032352,-0.9785021815247017,0.1181666964005962,-1.4324292611946556,-0.15797053149974635,-0.01357251987250975,-0.34028481768784985,-0.29335067121219394,-0.19652002833065252,-0.3800316167937068,-0.45534828420345624,-0.5747931700058256,-0.4606501349520769,A14-07151_Ratio.33066.33066.2,1,0,0,0,0
6951,-0.18111215856110374,1.3813402093550446,1.5116953870381806,-0.25912204436549285,-0.3363595560313868,0.8240688898746162,-0.137183131655663,0.340236818999604,-0.6801048341447262,-0.7135694500623558,0.9374354795894454,-0.40519681510271316,-0.6749979791636813,-0.6601494114189617,-0.624910123283041,A14-07151_Ratio.23329.23329.2,1,0,0,0,0
5753,-1.046239394111123,-1.2512062282420597,-1.2150597319032352,-1.1723751284891084,-0.7908858084633698,0.6178153519787387,-0.15770304657528203,-0.43125481122531734,-0.8946283899787539,-0.9197923343420096,1.336757799938678,-0.4244437760804738,-0.06635376030018608,-0.03911053161565639,-0.16933528448204763,A14-07151_Ratio.15022.15022.2,1,0,0,0,0
7112,-0.9408994421873952,-1.2512062282420597,-1.2150597319032352,-0.6188121129450973,-0.7908858084633698,1.4673244291683136,-0.07031190053958614,-0.07517889288762891,-0.41536162625510914,-0.3303294948001042,-0.33333550129112904,-0.41516848959255687,-0.3995913248186409,-0.30031680967878216,-0.469822867815133,A14-07151_Ratio.22513.22513.2,1,0,0,0,0
695,-0.3639752834484817,-1.2512062282420597,-1.2150597319032352,-0.25912204436549285,-0.3363595560313868,-1.5103776050155884,-0.10852403260591578,-0.049726320200441806,1.4189636429413908,2.021962255013703,1.4366117021856222,0.3263140971495234,1.4521139632098525,1.9148619273818452,0.6191588923012764,A14-07151_Ratio.35596.35596.2,1,0,0,0,1
10090,-0.6762120556591356,0.06506699055649245,0.48916221743514965,-0.4749360855132556,-0.7908858084633698,2.067895120718895,-0.11979661156548303,-0.7247211164565664,-0.5605784873275248,-0.5144640647176502,-1.1215555717192016,-0.3643936851895427,-0.3783899242829388,-0.3496161139906187,-0.24105715124043217,A14-07151_Ratio.12723.12723.2,1,0,0,0,0
9564,0.9445419048421333,1.3813402093550446,0.6027770095131167,1.539328298532529,0.7999560750485707,-0.4810656364471125,-0.15552495504750125,1.3588970820933872,-0.620880549371566,-0.691545480999688,-1.4259358271789133,-0.33997208501341614,-0.486537891384919,-0.5743766202659014,-0.3574419826987482,A14-07151_Ratio.33911.33911.3,0,1,0,0,0
5502,-8.100226168999518e-05,1.3813402093550446,2.1933841667735345,-0.5256523851829797,-0.7908858084633698,-0.15873534577288834,-0.15809491198962225,0.1236112733553673,0.18507146545411396,-0.1250064724073225,-1.4894293228215263,0.333607483826252,0.17686392897221212,0.07443628717511093,0.8729231460321167,A14-07151_Ratio.05317.05317.3,0,1,0,0,0
9105,0.28807816637758493,-1.2512062282420597,-1.2150597319032352,1.5091143327718426,0.5726929488325792,0.1311606307123559,-0.1573514949602718,-0.11259603258981522,-0.7127929404224431,-0.718010878473546,1.1163203117708131,-0.41093882442062163,-0.3815339222053898,-0.33757452913438474,-0.3778559094266768,A14-07151_Ratio.14629.14629.3,0,1,0,0,0
4053,0.7794580176589274,1.3813402093550446,0.6027770095131167,1.1616537265239446,0.7999560750485707,-0.0973447137060021,-0.15819842865538994,-0.05730635644596896,-0.6879966104564594,-0.63699260334278,1.3933324952439743,-0.4533496830008823,-0.9607315606548799,-1.0051449620854804,-0.7169563051474567,A14-07151_Ratio.33536.33536.2,1,0,0,0,0
11392,-0.5011629773126635,0.06506699055649245,0.29980422154935404,-0.9785021815247017,-0.5636226822473783,0.45149469766195527,-0.10088160619264985,-0.26029526825634075,-0.22036817861691088,-0.08737597340766644,-0.6045373643950244,-0.14241199658134857,-0.30714674743430026,-0.13382887524824744,-0.12308012384832952,A14-07151_Ratio.26181.26181.2,1,0,0,0,0
2253,-0.26454361234344737,1.3813402093550446,2.6803047276227234,-0.9522448065183905,-1.0181489346793613,2.2402462056191994,-0.04069749818818067,-1.493240183447948,0.004461414934853523,0.15924853988662563,1.1129910836097885,-0.3200681549502598,-0.18338353535663482,-0.08947824679250724,-0.35483729373669176,A14-07151_Ratio.12085.12085.3,0,1,0,0,0
8977,0.21864421638345852,-1.2512062282420597,-1.2150597319032352,1.8990183671121337,0.5726929488325792,-1.3927380130050457,-0.1559070763681645,0.8896779756790777,-0.6792270198843336,-0.7407459867420706,0.026692442763162426,-0.3734564489474338,-0.672572529098869,-0.7174084047456343,-0.5862224497013109,A14-07151_Ratio.35824.35824.2,1,0,0,0,0
493,-0.483194020130146,0.06506699055649245,0.48916221743514965,0.10056802421411155,-0.7908858084633698,-0.6817036110999748,-0.085596753366118,-0.0625826561855026,0.6322169276852826,1.232872095315145,-0.4984328908191536,-0.42621137892468863,0.22214852005846938,0.7301715582961612,-0.5992615691517271,A14-07151_Ratio.33605.33605.2,1,0,0,0,0
10080,-0.9827578855447242,0.06506699055649245,0.7326224978597439,-0.60730203075055,-1.0181489346793613,0.8806129324850522,-0.15661400081139162,-1.5296912400992337,-0.4632257010522713,-0.4771277058274167,-0.2878883267017628,-0.2851927506789678,-0.4696604636438264,-0.5992404542089443,-0.2786973226330275,A14-07151_Ratio.06845.06845.2,1,0,0,0,0
9101,-0.8232912608263113,0.06506699055649245,0.7326224978597439,0.0638796372189917,-1.0181489346793613,-1.0060077794476066,-0.14079417813593118,-1.0729197422253736,-0.48003240681906756,-0.5225475800371111,0.988684539862875,-0.3862513201245681,-0.34077865485410636,-0.3078869915272748,-0.39172157039622757,A14-07151_Ratio.31526.31526.2,1,0,0,0,0
11312,-1.2292016751393675,-1.2512062282420597,-1.2150597319032352,-1.2230914281588328,-0.5636226822473783,0.7930974993330764,-0.15552495504750125,-0.7502108461841731,-0.12689248317722968,-0.07480018787776459,0.930441550241776,-0.3706743297025166,-0.25098820679809036,-0.1182209018135478,-0.3833390390257692,A14-07151_Ratio.09107.09107.2,1,0,0,0,0
347,-0.03203767980002357,1.3813402093550446,1.2638085605223746,0.6706767829127844,-0.1090964298153953,-2.0375487556608034,-0.1581327420003679,-0.68384837199539,2.9824783309487883,2.991526028783247,-1.4989772124360645,4.260165409828607,2.2058824057000694,2.3802138495083884,3.823141213468245,A14-07151_Ratio.16043.16043.2,1,0,0,0,1
6935,0.33793172729533255,-1.2512062282420597,-1.2150597319032352,1.1796382299529249,0.5726929488325792,-1.3470277131943367,-0.07413311374621911,0.16336930660396629,-0.4135627669501648,-0.4540068232255134,0.983642868065262,-0.3741519112605184,-0.7315299301221351,-0.8006507917343444,-0.6283728509184632,A14-07151_Ratio.36962.36962.2,1,0,0,0,0
881,0.996119361409385,-1.2512062282420597,-1.2150597319032352,0.21926574684538086,1.481745453696545,-3.478085147359353,-0.1581965562609187,0.715448613153207,1.1110524161329822,1.7521151688593806,1.3808469226969415,0.8315809093788371,1.2070455311988548,1.9197101169845772,1.532080802387644,A14-07151_Ratio.42475.42475.3,0,1,0,0,1
3656,-0.7717336394626219,-1.2512062282420597,-1.2150597319032352,-0.8821052431453678,-0.5636226822473783,-0.956890007150745,-0.1327887364680351,0.09518613743463973,-0.0019759470061169607,-0.0027937287731455603,-0.005289136476138013,0.0003325013699504451,-0.002079870518242099,-0.0030894378896448413,0.0011252070135694592,A14-07151_Ratio.03663.03663.3,0,1,0,0,0
1339,2.103964314047589,0.06506699055649245,-0.5333709521678812,0.460258092793716,1.9362717061285282,0.001159622287822861,-0.15814057548744148,1.382194546436258,0.2743674299842125,0.5786807614945275,-0.5151501188270999,0.03191739037010565,-0.027613511783441687,0.13887383677158938,0.11137411926080287,A14-07151_Ratio.37303.37303.2,1,0,0,0,0
10167,-0.36399496162417694,0.06506699055649245,0.0243744143095697,-0.25912204436549285,-0.1090964298153953,1.7713838435622629,-0.1538054091045164,0.7406410865574596,-0.9966019426433845,-1.115278894849542,1.0237464925434296,-0.446356566642348,-0.5912144026152713,-0.6118031725404913,-0.46273915043482367,A14-07151_Ratio.24031.24031.2,1,0,0,0,0
9971,-0.7121400236008191,1.3813402093550446,2.6803047276227234,-0.20624760428429117,-1.0181489346793613,1.411831131484338,-0.15149357511450345,-1.0181502646473966,-0.43364857107021487,-0.36369025940774835,1.3093288127816196,-0.31242906206133125,-0.5277287575486342,-0.5444191274568995,-0.398147729229223,A14-07151_Ratio.10800.10800.2,1,0,0,0,0
9417,0.6722060904553235,1.3813402093550446,1.2638085605223746,0.8199481613733204,-0.1090964298153953,1.389353166296045,-0.09132857317606743,0.16630471279708725,-0.4316903032973677,-0.4204830842680557,-1.356369218662573,-0.25265941631922373,-0.3425380079555034,-0.366316513695084,-0.18472415818139973,A14-07151_Ratio.28046.28046.3,0,1,0,0,0
3286,2.1772736680616758,1.3813402093550446,0.08339508339415899,2.9780885728509467,2.16353483234452,-1.3569945563918742,-0.15667131900949113,1.200570932866956,-0.0019759470061169607,-0.0027937287731455603,-0.005289136476138013,0.0003325013699504451,-0.002079870518242099,-0.0030894378896448413,0.0011252070135694592,A14-07151_Ratio.30783.30783.3,0,1,0,0,0
3467,-0.06775312145649869,0.06506699055649245,0.0243744143095697,-0.033956061434660574,-0.1090964298153953,-1.0153108635026686,-0.1581933846539572,0.5850274012816341,-0.14040704303506893,0.031655138689490714,0.9059041373049512,-0.14245411542366954,-0.021836538921508726,0.09679647680314395,0.0033528173686319823,A14-07151_Ratio.10620.10620.3,0,1,0,0,0
4691,-0.3956688737162358,0.06506699055649245,0.29980422154935404,-0.6188121129450973,-0.5636226822473783,-0.2632396222607248,0.16660331827165764,0.18194782681359237,0.2911895083354805,0.49652009424349974,-1.4133057577622203,0.32641561435921995,-0.09370470587671831,0.05313919723529311,0.16999646005467034,A14-07151_Ratio.38305.38305.2,1,0,0,0,0
8211,1.3165069313902398,1.3813402093550446,0.48916221743514965,1.539328298532529,1.0272192012645622,0.46079468027045223,-0.15739734951875137,1.1365493522245858,-0.8216635609805487,-0.894056887295545,0.44221512285297426,-0.4156366952948769,-0.6211200469451942,-0.726422497658839,-0.5183928105054127,A14-07151_Ratio.21837.21837.3,0,1,0,0,0
2677,1.8314237671257632,0.06506699055649245,-0.5333709521678812,0.8199481613733204,1.9362717061285282,0.5803548924059341,-0.1518948025011999,1.2834311330018875,0.41166977020364737,0.692770513770468,-1.3654574164332713,0.4699877938465669,0.3467896407282116,0.29562395472033226,0.5160604625288846,A14-07151_Ratio.26034.26034.3,0,1,0,0,0
11500,-0.0916591472373668,0.06506699055649245,0.0243744143095697,-0.25912204436549285,-0.1090964298153953,-0.25445486305345505,-0.15399646976484807,0.9165425159021967,-0.632175739320987,-0.6401276774394782,0.2693415401853831,-0.4277503366248757,-0.24687892674989642,-0.30735500749951244,-0.2275368499126989,A14-07151_Ratio.18493.18493.2,1,0,0,0,0
1612,0.10110508156673237,0.06506699055649245,-0.1663077620308617,0.10056802421411155,0.34542982261658767,-1.3483060106737519,-0.08941796657275096,0.12762423372064638,2.491351451478988,1.6076456867199291,-1.468601471534214,2.035922458258707,1.7101147986381486,1.1731329161139734,1.7789195269106577,A14-07151_Ratio.20200.20200.2,1,0,0,0,0
7499,-0.7241331581050324,0.06506699055649245,0.7326224978597439,-1.5709117244753101,-1.0181489346793613,1.4842946809861797,-0.13934211711741062,-0.9672451192730219,-0.5285810304943238,-0.5628165071385762,0.05117995573025435,-0.385671954620445,-0.11107152202564485,-0.07603949124685232,-0.06013394836093076,A14-07151_Ratio.13860.13860.2,1,0,0,0,0
10483,-0.17120529033028944,0.06506699055649245,0.14831782756747275,0.10056802421411155,-0.3363595560313868,0.9933508583821465,-0.15055737787887838,0.31634484201002544,-0.227788802950827,-0.1390936243761625,-0.6139334746849087,-0.14661925236922846,-0.3440346904243302,-0.37626373594379897,-0.2572380748569261,A14-07151_Ratio.09019.09019.3,0,1,0,0,0
10075,-1.0461216291742093,0.06506699055649245,0.7326224978597439,-0.25912204436549285,-1.0181489346793613,0.9767230718598408,1.2556490821620523,-1.5476009335813132,-0.5095610975310676,-0.6379361590311038,-0.5974174038670352,-0.30668651275826475,-0.47331303414404524,-0.5871382149058807,-0.28290662894180696,A14-07151_Ratio.08699.08699.2,1,0,0,0,0
8904,0.04760403760824971,1.3813402093550446,1.5116953870381806,0.5616906921331645,-0.3363595560313868,-0.41001214394282404,-0.15751580712815702,-0.4573018965592128,-0.4691071247321858,-0.5350359513256082,-0.7457942437234637,-0.3194632944326074,-0.35873579165929675,-0.2834851310122711,-0.4139500585305967,A14-07151_Ratio.31535.31535.2,1,0,0,0,0
6691,0.9149196632004452,0.06506699055649245,-0.3629487572340428,-0.39724303070006106,1.0272192012645622,-1.5805246733038434,-0.15819216186573104,0.4485495918217225,-0.2933528616749791,-0.08657123316852125,0.6227055608253308,-0.4472596532486683,-0.48743285095570366,-0.3732360440743427,-0.6019029308567382,A14-07151_Ratio.39484.39484.3,0,1,0,0,0
11612,-0.44767668602286936,-1.2512062282420597,-1.2150597319032352,-0.1843065101009352,-0.3363595560313868,0.5619645727731313,-0.15789601784221696,-0.3654496926428226,-0.5362893437731444,-0.5739073383033941,0.3654986543348986,-0.37845378016214654,-0.24515182470602492,-0.11697050135507958,-0.3021800777260331,A14-07151_Ratio.31368.31368.2,1,0,0,0,0
9000,-0.14734560168394856,-1.2512062282420597,-1.2150597319032352,-0.25912204436549285,0.1181666964005962,0.2936046389017134,-0.1390937382589795,0.7634183523344605,-0.8200682049111665,-0.8790884782129856,-0.24904432688950492,-0.411005628298735,-0.45635398346391454,-0.5049064236945114,-0.5083521683819257,A14-07151_Ratio.18063.18063.2,1,0,0,0,0
7517,0.3497714296722605,0.06506699055649245,-0.1663077620308617,-1.3381922501043062,0.34542982261658767,-0.02815596952472963,-0.156308303754861,0.8447551138122029,-0.6992000214756955,-0.7152775418320189,0.15495361462248658,-0.39315638033198635,-0.2322749715672003,-0.33356568115883395,-0.21476782225666474,A14-07151_Ratio.13040.13040.2,1,0,0,0,0
1109,-0.9087339772172356,0.06506699055649245,0.7326224978597439,-0.3515623919904513,-1.0181489346793613,0.4214898849079764,-0.12476418873410587,-1.1490916750848392,0.7499343705113186,0.9265185749926628,-1.107739176281255,0.1899533808763688,0.7726478887710582,1.0427070320545695,0.12565955744431598,A14-07151_Ratio.33636.33636.2,1,0,0,0,0
4657,-0.30447557422633204,-1.2512062282420597,-1.2150597319032352,-0.10265686453336509,-0.1090964298153953,-0.9739930024070882,-0.15814153079074314,-0.7477213244760834,-0.0019759470061169607,-0.0027937287731455603,-0.005289136476138013,0.0003325013699504451,-0.002079870518242099,-0.0030894378896448413,0.0011252070135694592,A14-07151_Ratio.22082.22082.2,1,0,0,0,0
11332,0.5624356608799276,-1.2512062282420597,-1.2150597319032352,0.10056802421411155,0.7999560750485707,-0.17020632190926382,-0.15361434844418476,0.7591081356458275,-0.4398355569146769,-0.40670129165735724,0.559430579340615,-0.3745179054865102,-0.3674433327327251,-0.3218072345319234,-0.485685455756644,A14-07151_Ratio.20542.20542.3,0,1,0,0,0
11544,-0.3918958319883947,-1.2512062282420597,-1.2150597319032352,0.460258092793716,0.1181666964005962,-0.45216372974520386,-0.11807706562249817,-0.029995931737818973,-0.6279465927697502,-0.6826992010592119,1.0978563432739608,-0.42355634904373435,-0.4510655695971287,-0.5572820969121408,-0.49022858753808585,A14-07151_Ratio.36197.36197.2,1,0,0,0,0
7243,3.3290756540365996,2.6976134281535966,0.5632588292630786,2.6183985042713425,2.6180610847765027,0.41976777643147645,-0.1581272012412183,2.4237807034687195,-0.35190122686866215,-0.27019163117732037,1.2834103244137067,-0.2723459252155641,-0.5177732850569114,-0.45634405425111746,-0.3471238181142116,A14-07151_Ratio.37926.37926.3,0,1,0,0,0
5122,-0.5249167218413697,0.06506699055649245,0.29980422154935404,-0.25912204436549285,-0.5636226822473783,-0.39888528250334987,-0.15342328778385309,0.5944652895481238,0.18648464744157775,0.30656993551556166,-0.6089389453060854,-0.16580754781661355,0.06923549433634511,0.06386864273682208,-0.06442059275263494,A14-07151_Ratio.19943.19943.3,0,1,0,0,0
11997,0.7873880183470433,0.06506699055649245,-0.30614135437817147,0.460258092793716,0.7999560750485707,0.5179493255364799,-0.15817114519309455,1.6387639105311904,-0.6652939829451611,-0.6991930505887977,-0.5850372468814377,-0.43438956985310384,-0.3928256047274791,-0.45017702876810406,-0.3970447373352746,A14-07151_Ratio.32020.32020.2,1,0,0,0,0
11987,-0.1174556454188507,0.06506699055649245,0.29980422154935404,0.460258092793716,-0.5636226822473783,0.5036961144311422,-0.11998767222581466,0.43699375225133547,-0.41983641104211594,-0.465930848988416,-0.585760925468341,-0.36752575338718657,-0.42093545127152626,-0.4802096656412487,-0.3357097965544668,A14-07151_Ratio.31687.31687.2,1,0,0,0,0
4070,-0.42788979933874516,0.06506699055649245,0.29980422154935404,-0.6188121129450973,-0.5636226822473783,0.3631317963810331,-0.11234524581254875,-0.2531611164958442,-0.12871770802744037,0.030947549063907388,-0.6988061127596978,-0.14026597985250877,-0.2454090183046425,-0.2884766557464372,-0.1147472781296162,A14-07151_Ratio.07998.07998.2,1,0,0,0,0
8131,0.045777604749509274,0.06506699055649245,-0.07891177022223723,0.460258092793716,0.1181666964005962,0.1597501045708486,-0.14750040731357203,-0.11241024738771907,-0.8806464747535189,-1.0089383669028364,1.170363296254555,-0.4330335128399916,-0.5650953531450895,-0.5916727845672723,-0.5000228346698461,A14-07151_Ratio.23104.23104.2,1,0,0,0,0
8228,-0.8452786744153186,-1.2512062282420597,-1.2150597319032352,-0.05841498609807349,-0.5636226822473783,1.020152066562416,-0.15611724309452935,-0.6724040035462604,-0.6809817914458748,-0.6737949557403121,0.8154580506865521,-0.41401608412473256,-0.6677327751116668,-0.7415225206456572,-0.5071923189490011,A14-07151_Ratio.29234.29234.2,1,0,0,0,0
10978,-0.9368298364379581,-1.2512062282420597,-1.2150597319032352,-0.6188121129450973,-0.5636226822473783,1.7479754348701004,0.027129036229554444,0.022952850859614612,-0.8147529292485473,-0.9040658712133821,1.264951398424319,-0.41663717208147216,-0.8928417458623724,-0.959825245809787,-0.668866250437313,A14-07151_Ratio.13890.13890.2,1,0,0,0,0
11762,-0.7755759424058283,0.06506699055649245,0.7326224978597439,-0.6022663697904355,-1.0181489346793613,0.09207101071890907,-0.156079030962463,0.2850214569365961,-0.7581713838595114,-0.7172471637459911,1.153851694829641,-0.4175955300257466,-0.9309618614296484,-1.050176996349418,-0.6374914988793592,A14-07151_Ratio.06360.06360.3,0,1,0,0,0
