,Mass,PTMCnt,PTMCntRatio,MassDifferent,PeptideLength,AvgIntensityLog,expect,fval,EucliIntraProtein,ManhattanIntraProtein,PearsonIntraProtein,CosineIntraProtein,EucliIntraProteinPair,ManhattanIntraProteinPair,CosineIntraProteinPair,Name,Charge2,Charge3,Charge4,Charge5,y
11136,-0.36590016681653614,0.06506699055649245,0.29980422154935404,0.10056802421411155,-0.5636226822473783,-0.9858687301913597,1.0263762897640745,-1.5271274043103054,-0.1890416365807167,-0.2210355451355448,-0.7719172154459985,-0.3051335925847076,-0.06324775529922921,-0.3083968200718952,-0.13737295573001906,A14-07151_Ratio.27472.27472.2,1,0,0,0,0
9661,-0.11386527281691255,1.3813402093550446,1.2638085605223746,-0.9785021815247017,-0.1090964298153953,-0.28046792434834683,-0.15361434844418476,0.8365805649199675,-0.5237316667144722,-0.5037719342188763,0.047840783582477064,-0.3549495761990263,-0.22537073082668807,-0.1555428198662773,-0.11774335250463788,A14-07151_Ratio.15030.15030.2,1,0,0,0,0
5789,0.6541675639647907,-1.2512062282420597,-1.2150597319032352,1.1796382299529249,0.7999560750485707,0.5439540921541124,-0.1557160157078329,0.9377591859815895,-0.06216509062124435,-0.14578552885831703,-1.5318311949766281,-0.11331802054449619,-0.10652547325659766,-0.10839019022424266,0.06911968871030917,A14-07151_Ratio.23515.23515.3,0,1,0,0,0
778,-0.6860374244394574,0.06506699055649245,0.48916221743514965,-0.6738446934377768,-0.7908858084633698,-0.019361304375310067,-0.15806185849538487,-0.9110636741591134,1.4087200262754749,2.067306240573474,-1.315386221990797,0.28435131053926455,1.14825795606098,1.6753949502621825,0.44116995248004226,A14-07151_Ratio.13198.13198.3,0,1,0,0,1
299,-0.24478580364237904,0.06506699055649245,0.14831782756747275,-0.5360833971717883,-0.3363595560313868,-0.07141945204660144,-0.15819202812326882,0.8184107721549535,0.7653403061511774,1.3635255632494674,1.0974822060234466,-0.40858163492465094,0.3009739781537251,0.7876654348827216,-0.540792314878601,A14-07151_Ratio.07425.07425.3,0,1,0,0,1
5405,0.7933340077183765,0.06506699055649245,-0.30614135437817147,-0.25912204436549285,0.7999560750485707,-1.0356322402525888,-0.1578750011695805,1.70037028354631,-0.22637288501561298,-0.10611903589928899,-0.5736044331696875,-0.41044165237161384,-0.444690604739134,-0.393719570779314,-0.580278877548286,A14-07151_Ratio.35431.35431.2,1,0,0,0,0
4887,-0.22076726043811623,1.3813402093550446,2.6803047276227234,0.10056802421411155,-1.0181489346793613,1.2727688174059038,3.089831421345875,-1.670479266247778,-0.02125742814520651,-0.03578863576674362,-1.5615453697012844,0.062291902638692595,-0.07177785735186779,-0.1409311323234435,0.1573221826407662,A14-07151_Ratio.14489.14489.2,1,0,0,0,0
6359,1.8094168661797336,2.6976134281535966,1.3412731921043421,-0.16524293646621613,1.0272192012645622,-0.26319814887443027,-0.15819978946583707,-0.26590598135964755,-0.447471710010596,-0.35675657722986026,-0.6496356817846881,-0.4228344274579098,-0.47042247563647177,-0.5026647496410653,-0.4788525326184766,A14-07151_Ratio.12341.12341.4,0,0,1,0,0
11589,1.8732396917097278,1.3813402093550446,0.22007454265895993,1.539328298532529,1.7090085799125367,-0.27717583368309645,-0.1571680767263534,1.2089684240017073,-0.4128559687408781,-0.380577157801392,-0.8433318331841667,-0.2468028530070907,-0.44087023677683174,-0.41461734100219233,-0.2983040793310436,A14-07151_Ratio.34560.34560.3,0,1,0,0,0
10068,-1.1219076624798034,0.06506699055649245,0.48916221743514965,-0.6562198800773761,-0.7908858084633698,0.8163835853709505,-0.09228387647772568,-1.355053150128751,-0.34887966232888135,-0.503555030223558,-1.1180195227365421,-0.2145574078772763,-0.3542733476890761,-0.46903094103006787,-0.11017076380090818,A14-07151_Ratio.06024.06024.2,1,0,0,0,0
12292,-0.6364465453026082,0.06506699055649245,0.7326224978597439,-0.20121194332417666,-1.0181489346793613,0.645611501929151,-0.13049600854405533,-0.9026290259839435,-0.5595873366949805,-0.6715900537050032,-1.2860568036382953,-0.322423840201862,-0.7021855158898201,-0.8899023390681439,-0.4785299455670423,A14-07151_Ratio.10537.10537.3,0,1,0,0,0
10592,-0.7039922232739464,0.06506699055649245,0.29980422154935404,0.672834923324262,-0.5636226822473783,0.6360213200259368,-0.1563102143614643,-0.5626421061477911,-0.6025933060255761,-0.7263663795490033,1.1465126815361437,-0.3659593721550488,-0.5457593308441332,-0.6287046154327447,-0.37399174094876947,A14-07151_Ratio.16841.16841.2,1,0,0,0,0
7624,-1.2511679814003231,-1.2512062282420597,-1.2150597319032352,-0.7835501643545562,-1.0181489346793613,-0.7510499922856112,-0.1356546463730098,-1.1842793923618706,-0.7860665697672574,-0.8518890657204394,1.3169568348174348,-0.43620719846516687,-0.7160815251461685,-0.764907670461895,-0.5723626667218102,A14-07151_Ratio.04603.04603.2,1,0,0,0,0
