,Name,Mass,PTMCnt,PTMCntRatio,MassDifferent,PeptideLength,AvgIntensityLog,expect,fval,EucliIntraProtein,ManhattanIntraProtein,PearsonIntraProtein,CosineIntraProtein,EucliIntraProteinPair,ManhattanIntraProteinPair,CosineIntraProteinPair,Charge2,Charge3,Charge4,Charge5,y
7911,100104_A549_8plex_IPG400_inj1_4_fr_36.05326.05326.2,1457.8299,1,0.1428571428571428,0.009,7,11.564242529075276,0.38,5.8177,0.1489887800770139,0.3408761664166881,0.9853076254537736,0.0014089797065586,1.2106628321288952,2.774571960167398,0.0050419331514464,1,0,0,0,0
5531,100104_A549_8plex_IPG400_inj1_4_fr_32.03975.03975.3,1613.76943,2,0.1818181818181818,0.006154,11,11.129142764058548,0.000485,8.6882,0.6441655804594174,1.5327670873647736,0.9569521591095602,0.0068497658874893,1.1901114522333918,2.7723079628633847,0.0109831025909232,0,1,0,0,0
2431,100104_A549_8plex_IPG400_inj1_4_fr_36.09004.09004.2,1576.8177,0,0.0,0.005,11,8.817927437445,0.007,5.7226,0.5329505820874373,1.3695978800696254,0.9886315791625546,0.0009029954927444,1.1605353106148293,2.779109567214693,0.0079152938620959,1,0,0,0,0
8716,100104_A549_8plex_IPG400_inj1_4_fr_34.08731.08731.4,2593.4074,0,0.0,0.012,20,6.977057086076902,0.0026,9.9733,3.793777282115924,6.001117567048253,-0.4727028552081257,0.2047709018663759,5.78717519985749,10.138731118968572,0.2294927464547387,0,0,1,0,0
3441,100104_A549_8plex_IPG400_inj1_4_fr_33.02100.02100.2,1210.588108,1,0.1428571428571428,0.002539,7,11.230536159416944,0.00188,3.7175,0.1100818574136944,0.2352806112944699,0.9908917893393938,0.0005586864278468,0.5664280502052835,1.1943155720056473,0.0055186962123543,1,0,0,0,0
9476,100104_A549_8plex_IPG400_inj1_4_fr_33.03497.03497.2,1569.877171,1,0.1111111111111111,0.007452,9,10.469885791135544,1.66e-05,6.3206,0.2025139511405551,0.4258520185707946,0.9807470356983898,0.0015453522837952,0.6593045982874498,1.4684847425119965,0.0045087661608706,1,0,0,0,0
413,100104_A549_8plex_IPG400_inj1_4_fr_35.07084.07084.2,1715.951,1,0.1111111111111111,0.008,9,11.918875379707332,0.043,4.5844,0.8219202223657696,2.1534385565249896,0.9949672878758656,0.0005270582058209,1.2263656509834335,2.97651963574983,0.0031972469308227,1,0,0,0,0
4322,100104_A549_8plex_IPG400_inj1_4_fr_33.06905.06905.2,1740.8749,0,0.0,0.004,12,11.20775178236385,0.018,7.659,0.3747891870117694,0.8122947224070726,0.9663517264465455,0.0026268751906223,1.0478630280250074,2.373867463172572,0.0058020214746109,1,0,0,0,0
5265,100104_A549_8plex_IPG400_inj1_4_fr_34.07324.07324.2,2173.160984,1,0.0714285714285714,0.010733,14,10.660365144597865,0.00033,3.6968,0.5728156902355754,1.411538280980682,0.9784989877068392,0.0018008524589027,1.208896729662433,2.837831511940278,0.0071450988598372,1,0,0,0,0
3589,100104_A549_8plex_IPG400_inj1_4_fr_34.09740.09740.3,2332.196,1,0.05,0.002,20,5.06515425542189,0.27,4.2715,1.6092488287248896,4.066366970466932,0.9387926783446195,0.0056143744033303,2.6869340704603726,6.462100831770584,0.0118049131730253,0,1,0,0,1
7310,100104_A549_8plex_IPG400_inj1_4_fr_33.04828.04828.3,2192.0945,0,0.0,0.003,19,9.464651237008695,9.9e-05,10.2398,0.515965496981813,0.9481463721174356,0.8311830723099521,0.0333193272336833,1.6184229337721132,2.3824001331776152,0.0333193272336835,0,1,0,0,0
8556,100104_A549_8plex_IPG400_inj1_4_fr_33.09424.09424.3,2700.4586,1,0.0555555555555555,0.01,18,7.064505042548827,0.0022,10.5979,1.0093541046461594,2.5827380814831296,0.9556383980046568,0.004353043843177,1.9474252829805576,4.765807492847486,0.0079993160836437,0,1,0,0,1
10320,100104_A549_8plex_IPG400_inj1_4_fr_32.08930.08930.3,1935.0287,0,0.0,0.006,14,7.208631333038691,0.0047,9.3634,0.2369045788160654,0.486177880477768,0.9698949026507628,0.0027413620383412,0.8039044947728736,1.6855500372521548,0.0105475874690606,0,1,0,0,0
8743,100104_A549_8plex_IPG400_inj1_4_fr_34.08334.08334.3,1705.9233,0,0.0,0.000969,13,7.818608504376199,6.96e-06,8.0969,1.1518164541799985,2.7603000296064795,0.8591613820937567,0.0228560066322797,1.5923464554165114,3.8522502506271614,0.0258070540495894,0,1,0,0,1
7457,100104_A549_8plex_IPG400_inj1_4_fr_34.06301.06301.2,1999.0146,0,0.0,0.004,15,11.543732621188754,0.00071,8.8857,0.3434994566642821,0.804676734797114,0.9865254957241484,0.0009977420902755,0.910436767278622,2.1072070319551512,0.0064088294982703,1,0,0,0,0
3186,100104_A549_8plex_IPG400_inj1_4_fr_32.04975.04975.3,1615.8806,0,0.0,0.003,13,11.183171660804655,0.0064,8.4722,0.3128379359158731,0.6283212060626024,0.9696126789922702,0.0028302245504046,0.7698874267462876,1.594499037196793,0.0172333282654764,0,1,0,0,0
594,100104_A549_8plex_IPG400_inj1_4_fr_32.08472.08472.4,1973.123,1,0.0833333333333333,0.006,12,8.6542326267823,0.018,8.6634,0.288301719110018,0.6928756453844531,0.9744978804482712,0.0042295091747147,0.760107874339749,1.6596921569447023,0.0061535478577187,0,0,1,0,0
2296,100104_A549_8plex_IPG400_inj1_4_fr_35.04425.04425.2,1465.8562,1,0.125,0.009,8,10.70475091435493,0.084,5.1527,0.2140706969762899,0.4854906171844932,0.9807608644108672,0.001592714191566,0.5722422623132754,1.34421195659592,0.0141916538739661,1,0,0,0,0
132,100104_A549_8plex_IPG400_inj1_4_fr_35.04765.04765.2,1447.7903,0,0.0,0.003,10,11.937845968527943,0.015,6.5112,0.2519319727705204,0.4526523731871702,0.9798695644587048,0.0016687657752028,0.6073766028292332,1.4107902398834469,0.0064662351652466,1,0,0,0,0
652,100104_A549_8plex_IPG400_inj1_4_fr_36.06832.06832.2,1615.91489,0,0.0,0.001187,11,12.629082380955865,3.27e-06,6.6278,0.4465966587735744,1.0216704664369547,0.8523163151022105,0.0114880051096386,0.631981594471682,1.3918622301521566,0.0114880051096388,1,0,0,0,0
1944,100104_A549_8plex_IPG400_inj1_4_fr_35.07833.07833.3,1433.8348,0,0.0,0.001,10,9.273341180189004,0.0083,7.3382,0.8104301158182174,1.7100150193435506,0.8572761589306627,0.0128136187714709,1.582115783454895,3.5753670177152284,0.019555640312598,0,1,0,0,1
9218,100104_A549_8plex_IPG400_inj1_4_fr_36.05985.05985.2,1432.7429,0,0.0,0.001,9,11.581098018755265,0.0063,7.288,0.4426950543485748,0.9832432339224936,0.803353077301379,0.0095294569686625,1.2770852984243044,3.0347034189701363,0.0167954417549228,1,0,0,0,0
2387,100104_A549_8plex_IPG400_inj1_4_fr_36.08645.08645.5,3700.8566,2,0.0714285714285714,0.004,28,6.902933422494576,0.01,8.4221,0.7563873061644613,1.7926653832128303,0.95778129925393,0.0128329976702502,1.4197573799385488,3.2045301047615062,0.0204280370753324,0,0,0,1,0
