,Name,Mass,PTMCnt,PTMCntRatio,MassDifferent,PeptideLength,AvgIntensityLog,expect,fval,EucliIntraProtein,ManhattanIntraProtein,PearsonIntraProtein,CosineIntraProtein,EucliIntraProteinPair,ManhattanIntraProteinPair,CosineIntraProteinPair,Charge2,Charge3,Charge4,Charge5,y
5701,100104_A549_8plex_IPG400_inj1_4_fr_34.03112.03112.2,1342.728245,1,0.1428571428571428,0.003276,7,9.545629122840031,0.0922,2.7491,0.3482957986563023,0.901801125103924,0.9978201070554767,0.0002575275398829,0.6814468905679198,1.6000865389052126,0.0018535792182562,1,0,0,0,0
6273,100104_A549_8plex_IPG400_inj1_4_fr_36.04014.04014.2,1179.6372,0,0.0,0.003,8,10.928491517923174,0.0084,3.9506,0.539774785733299,1.2362718747465244,0.9308435726382712,0.0074990219590049,1.036982750872063,2.3227056496634257,0.0119239270331241,1,0,0,0,0
4887,100104_A549_8plex_IPG400_inj1_4_fr_34.06354.06354.3,1947.075583,1,0.0833333333333333,0.010793,12,11.44452267247742,6.65e-05,7.7016,0.5256147636081389,0.7562503636462382,0.9716028279077518,0.0043148365005182,0.4953831158783667,0.8898450218101076,0.0043148365005184,0,1,0,0,0
1321,100104_A549_8plex_IPG400_inj1_4_fr_36.01269.01269.2,1328.735935,1,0.1428571428571428,0.008858,7,15.387320339332756,0.00858,4.4855,0.2382979463741372,0.4986571969854542,0.9898774749931772,0.0022916315693459,0.3766361150175581,0.7874290305932012,0.0042305644387258,1,0,0,0,0
2210,100104_A549_8plex_IPG400_inj1_4_fr_34.10437.10437.3,1866.089865,1,0.0909090909090909,0.010153,11,4.927102405599087,0.00019,7.5734,0.6309838870306219,1.549276703324845,0.8674997694059221,0.0299169834338307,2.1997466266224084,3.937314337775478,0.037257840806793,0,1,0,0,1
6737,100104_A549_8plex_IPG400_inj1_4_fr_34.07511.07511.3,1792.959,0,0.0,0.003,14,8.79264803378352,0.0012,9.2325,0.590598010888672,1.1294501741337355,0.8837371789808195,0.0187929839396906,1.17689953194873,2.218270097134973,0.0199606307959562,0,1,0,0,0
10070,100104_A549_8plex_IPG400_inj1_4_fr_35.08272.08272.3,1673.8914,0,0.0,0.005,11,9.00921865954339,0.0064,8.9347,1.4323425034875912,3.781464953219277,0.9854550859990484,0.0010711726191738,1.5950312627147083,4.024825420691845,0.0015688619712317,0,1,0,0,1
6860,100104_A549_8plex_IPG400_inj1_4_fr_36.07056.07056.3,1846.0091,0,0.0,0.005,14,9.536617881006778,0.015,10.9976,0.5609772857721296,1.2295355967731516,0.809595751777616,0.0135409287544735,1.0128492569712215,2.141711250216328,0.0200807895226327,0,1,0,0,0
7559,100104_A549_8plex_IPG400_inj1_4_fr_34.03463.03463.2,1656.7976,0,0.0,0.003,13,9.641094930791573,0.0093,8.3535,0.1859590169512707,0.3476771606173414,0.9887672362322916,0.0012183544278268,0.4851290483685426,1.1337750943167644,0.0036396582415025,1,0,0,0,0
8714,100104_A549_8plex_IPG400_inj1_4_fr_33.08813.08813.4,2593.4018,0,0.0,0.006,20,7.775750744204879,0.0013,10.1054,2.326400368594693,3.902044095868468,-0.2201677274700446,0.1019289437004064,3.878516016569829,7.249125199060213,0.1393645539556209,0,0,1,0,1
