,Name,Mass,PTMCnt,PTMCntRatio,MassDifferent,PeptideLength,AvgIntensityLog,expect,fval,EucliIntraProtein,ManhattanIntraProtein,PearsonIntraProtein,CosineIntraProtein,EucliIntraProteinPair,ManhattanIntraProteinPair,CosineIntraProteinPair,Charge2,Charge3,Charge4,Charge5,y
4435,A14-07151_Ratio.30304.30304.3,1902.995505,2,0.153846154,0.003975,13,10.26212971,0.000693,5.5775,0.242776514,0.511425985,0.681822739,0.005104449,0.774945279,1.170860224,0.04240856,0,1,0,0,0
2877,A14-07151_Ratio.23397.23397.2,1501.8799,1,0.1,0.004,10,11.49327012,0.0075,7.7103,0.352018418,0.621119227,0.038503664,0.011954365,0.494064999,0.846971606,0.019616061,1,0,0,0,0
6637,A14-07151_Ratio.08352.08352.3,1246.610739,1,0.125,0.002759,8,11.4708262,4.17e-07,9.4061,0.132032294,0.252861872,0.392294198,0.001177495,0.411485979,0.694082765,0.013777572,0,1,0,0,0
6468,A14-07151_Ratio.31011.31011.2,2102.2623,2,0.166666667,0.007,12,9.438054311,0.0099,8.0872,0.151926086,0.284018227,0.808609159,0.002180354,0.306983101,0.568532953,0.011061008,1,0,0,0,0
9205,A14-07151_Ratio.10451.10451.2,1294.688206,2,0.285714286,0.003757,7,12.42023183,0.0592,2.4437,0.208415171,0.386922511,0.211807105,0.003615982,0.327546236,0.629266961,0.011308848,1,0,0,0,0
7760,A14-07151_Ratio.05017.05017.3,1839.8377,0,0.0,0.004,14,10.42621037,0.015,9.1306,0.281996977,0.532178104,0.632331089,0.00710567,0.403010665,0.668783925,0.015295652,0,1,0,0,0
8484,A14-07151_Ratio.22462.22462.2,1343.859593,1,0.111111111,0.005361,9,11.420341,0.00214,5.7982,0.147358266,0.281421477,0.092863251,0.00181281,0.253430978,0.478196162,0.002996391,1,0,0,0,0
1593,A14-07151_Ratio.23752.23752.2,1498.8579,0,0.0,0.002,11,10.56553805,0.016,5.7164,0.666743302,0.831947629,0.980314077,0.039390841,0.991538425,1.353476089,0.059408003,1,0,0,0,0
4023,A14-07151_Ratio.24688.24688.2,1678.8991,1,0.1,0.002,10,10.6441069,0.00052,8.5237,0.334137488,0.623046014,-0.493930501,0.004549109,0.324826962,0.603173516,0.004549109,1,0,0,0,0
10268,A14-07151_Ratio.09471.09471.2,1163.58347,1,0.125,0.002707,8,11.07578011,0.137,2.8367,0.257036422,0.496769672,0.844684126,0.003631251,0.264170785,0.498594574,0.003631251,1,0,0,0,0
11136,A14-07151_Ratio.27472.27472.2,1501.917,1,0.111111111,0.005,9,10.02000163,0.62,2.5561,0.298755642,0.522806571,-0.47247961,0.004034656,0.473046696,0.695788837,0.015869677,1,0,0,0,0
9661,A14-07151_Ratio.15030.15030.2,1628.7146,2,0.181818182,0.002,11,10.75987213,0.0024,8.9175,0.203460133,0.395440671,0.073916534,0.002743095,0.417338544,0.771479411,0.016400659,1,0,0,0,0
5789,A14-07151_Ratio.23515.23515.3,2015.1084,0,0.0,0.008,15,11.62457986,0.0013,9.1898,0.334880904,0.556704882,-0.978987712,0.009007789,0.458175752,0.794828552,0.021455316,0,1,0,0,0
778,A14-07151_Ratio.13198.13198.3,1340.857413,1,0.125,0.002847,8,11.03373783,7.22e-05,4.2141,0.753682581,1.553649159,-0.834719893,0.019318018,0.889340217,1.678127131,0.031519299,0,1,0,0,1
299,A14-07151_Ratio.07425.07425.3,1562.849081,1,0.1,0.00323,10,10.97913584,4.07e-06,8.8686,0.570494579,1.236612998,0.773537674,0.001352596,0.598199344,1.238539312,0.004957158,0,1,0,0,1
5405,A14-07151_Ratio.35431.35431.2,2085.1224,1,0.066666667,0.004,15,9.967806406,0.00017,11.2422,0.288126403,0.574573677,-0.340297503,0.001304372,0.341976586,0.653538533,0.003889044,1,0,0,0,0
4887,A14-07151_Ratio.14489.14489.2,1574.9327,2,0.285714286,0.005,7,12.38900841,1.7,2.1703,0.346528447,0.60625582,-0.998793204,0.013560764,0.470115611,0.778714858,0.023841199,1,0,0,0,0
6359,A14-07151_Ratio.12341.12341.4,2596.309029,3,0.1875,0.004261,16,10.7779858,7.76e-09,5.9504,0.225173452,0.461667531,-0.390974875,0.000983069,0.333134687,0.599590824,0.006632633,0,0,1,0,0
11589,A14-07151_Ratio.34560.34560.3,2628.418,2,0.105263158,0.009,19,10.76332509,0.00054,9.9197,0.235029511,0.450936936,-0.520079843,0.005546976,0.343289328,0.64319033,0.01151648,0,1,0,0,0
10068,A14-07151_Ratio.06024.06024.2,1121.573094,1,0.125,0.002896,8,11.91032173,0.0345,3.0192,0.253245335,0.395538381,-0.703168382,0.006382992,0.37304546,0.616245686,0.016605498,1,0,0,0,0
12292,A14-07151_Ratio.10537.10537.3,1365.806357,1,0.142857143,0.004161,7,11.7312048,0.0145,4.2368,0.193251032,0.31984267,-0.815170854,0.003586378,0.25349705,0.407837678,0.006641359,0,1,0,0,0
10592,A14-07151_Ratio.16841.16841.2,1331.824436,1,0.111111111,0.006591,9,11.72114599,0.000989,5.1518,0.181006043,0.295167261,0.806218127,0.002457648,0.30724769,0.537178131,0.009469124,1,0,0,0,0
7624,A14-07151_Ratio.04603.04603.2,1056.54282,0,0.0,0.002542,7,10.26629488,0.0118,3.4788,0.12876613,0.238622329,0.91982486,0.000636358,0.24872215,0.469732808,0.004103178,1,0,0,0,0
5320,A14-07151_Ratio.20218.20218.3,1881.1131,1,0.071428571,0.004,14,11.00308829,0.0098,8.7464,0.326869534,0.624482155,0.278219696,0.008291326,0.290404318,0.574623257,0.008291326,0,1,0,0,0
345,A14-07151_Ratio.15311.15311.3,1222.700461,0,0.0,0.001951,8,11.62160471,0.00134,6.657,1.851965063,2.851220986,0.253945261,0.236002069,2.531694108,3.533995549,0.250640207,0,1,0,0,1
8164,A14-07151_Ratio.15663.15663.2,1247.658787,0,0.0,0.002751,9,11.36210527,5.23e-05,5.7165,0.256954146,0.405715542,-0.529261506,0.003926124,0.375997886,0.635961723,0.011095837,1,0,0,0,0
668,A14-07151_Ratio.16681.16681.3,1705.926413,2,0.2,0.003691,10,10.53105298,3.99e-06,7.0161,0.785849079,1.141185972,-0.960420687,0.024925911,0.80440881,1.213803357,0.028181383,0,1,0,0,0
4637,A14-07151_Ratio.10238.10238.3,1589.96279,2,0.25,0.003082,8,12.31029192,0.034,2.6688,0.43632624,0.679870714,-0.89202287,0.023126349,0.598713203,0.940176612,0.037775892,0,1,0,0,0
11378,A14-07151_Ratio.23637.23637.2,1876.0063,0,0.0,0.006,15,11.52052275,0.0076,7.8174,0.261380263,0.503442333,0.857679438,0.003967551,0.39615718,0.728847732,0.016970547,1,0,0,0,0
10902,A14-07151_Ratio.13203.13203.2,1358.784519,1,0.125,0.003393,8,11.50817537,0.00739,3.7559,0.15141289,0.230500825,-0.180225118,0.002463596,0.26262474,0.459606327,0.007635773,1,0,0,0,0
8842,A14-07151_Ratio.26825.26825.3,2060.1538,1,0.071428571,0.008,14,11.44517977,0.0014,9.1351,0.111869109,0.222246116,0.929221352,0.000340417,0.44319472,0.797668492,0.01175741,0,1,0,0,0
5347,A14-07151_Ratio.04300.04300.2,1026.497044,0,0.0,0.003716,8,11.04066564,2.58e-06,6.845,0.05166269,0.112915463,0.991617831,0.000206072,0.147242567,0.261989311,0.001287255,1,0,0,0,0
1221,A14-07151_Ratio.29406.29406.3,2235.2726,1,0.0625,0.006,16,9.546929893,0.045,7.0766,0.406921307,0.837665983,0.912371213,0.011761937,0.699019869,1.308911043,0.032783483,0,1,0,0,1
8601,A14-07151_Ratio.38808.38808.2,1728.049,1,0.090909091,0.005,11,9.976824837,0.0037,7.7941,0.164904262,0.286613952,-0.163589232,0.001122916,0.17588194,0.305051819,0.001122916,1,0,0,0,0
2780,A14-07151_Ratio.15042.15042.2,1315.7301,0,0.0,0.0,9,11.00894006,1.5,2.3419,0.566924449,0.978099955,-0.355039688,0.022799478,0.623037768,1.087667051,0.029151194,1,0,0,0,0
12018,A14-07151_Ratio.18215.18215.2,1112.677342,0,0.0,0.001692,8,10.73082061,0.000869,4.0727,0.181544842,0.298074032,-0.325019744,0.003383544,0.275284577,0.485054144,0.004495541,1,0,0,0,0
6061,A14-07151_Ratio.07393.07393.3,2925.5434,3,0.157894737,0.01,19,10.99093319,0.023,8.4122,0.289657374,0.547038858,0.690711394,0.007783767,0.387626947,0.669922877,0.014544854,0,1,0,0,0
12054,A14-07151_Ratio.10825.10825.2,1559.8596,1,0.083333333,0.003,12,12.40946583,0.0018,8.9218,0.25115083,0.398459637,0.758115585,0.003332691,0.279628621,0.473789142,0.005551314,1,0,0,0,0
10280,A14-07151_Ratio.08983.08983.3,1986.9955,1,0.058823529,0.005,17,11.10244186,0.00046,11.9339,0.284533701,0.519992683,0.716486901,0.004857188,0.325171299,0.59205487,0.007934323,0,1,0,0,0
8329,A14-07151_Ratio.26952.26952.2,1232.791233,1,0.142857143,0.001393,7,10.68119716,0.000739,2.2151,0.101852305,0.198720259,0.982200855,0.000954094,0.184925435,0.362363124,0.002579658,1,0,0,0,0
10618,A14-07151_Ratio.07072.07072.2,1244.6708,0,0.0,0.003,10,12.28475327,0.099,6.383,0.226000346,0.3728633,0.883398361,0.003744665,0.354041049,0.620023254,0.010344401,1,0,0,0,0
1769,A14-07151_Ratio.40070.40070.3,2235.3198,1,0.058823529,0.007,17,10.5069526,0.00017,12.1311,0.497082362,0.78234252,0.963053994,0.02386535,0.801599374,1.229272846,0.044769199,0,1,0,0,0
1566,A14-07151_Ratio.39643.39643.2,1550.0246,1,0.1,0.003,10,10.58131254,2.6e-05,10.3681,0.377868765,0.77850173,0.893470359,0.002579469,0.421298319,0.842479424,0.006551947,1,0,0,0,0
4338,A14-07151_Ratio.22543.22543.2,1505.873509,1,0.1,0.002839,10,11.03517973,0.00246,5.562,0.333461296,0.646401761,-0.799800815,0.010198855,0.529754624,0.896943454,0.032256762,1,0,0,0,0
5170,A14-07151_Ratio.33728.33728.2,2119.203,1,0.066666667,0.006,15,10.31908626,0.00015,8.2686,0.198527611,0.334137715,0.850744505,0.002667037,0.48333749,0.853207126,0.016955091,1,0,0,0,0
248,A14-07151_Ratio.31351.31351.3,2050.0719,0,0.0,0.0,16,10.25164779,0.006,10.2402,1.575236422,2.299001432,0.982329756,0.12856296,1.821544047,2.566420636,0.152974825,0,1,0,0,0
10378,A14-07151_Ratio.13659.13659.2,1102.619969,0,0.0,0.00144,8,11.1947139,0.00532,4.6389,0.200624291,0.383646768,0.652777134,0.003670154,0.345176754,0.644284503,0.010156938,1,0,0,0,0
5069,A14-07151_Ratio.10229.10229.3,2099.2243,2,0.142857143,0.005,14,12.21147832,8.9e-05,12.5864,0.33278538,0.558227845,0.725138349,0.007209953,0.381499901,0.65344207,0.01230141,0,1,0,0,0
11200,A14-07151_Ratio.12813.12813.3,1424.840018,1,0.125,0.000708,8,10.98423484,5.24e-05,7.0024,0.314046014,0.53113618,0.129137091,0.005178384,0.394932826,0.664969958,0.010920102,0,1,0,0,0
5556,A14-07151_Ratio.14531.14531.2,1318.78928,1,0.125,0.003069,8,12.23077509,0.0198,5.2083,0.262314427,0.529206321,-0.831418289,0.006526507,0.490119902,0.889261782,0.023228893,1,0,0,0,0
6105,A14-07151_Ratio.15195.15195.3,1558.893271,2,0.2,0.002577,10,10.38237085,0.00051,5.9233,0.219429069,0.395541245,0.441623225,0.004496831,0.524211519,0.877794076,0.022223262,0,1,0,0,0
3709,A14-07151_Ratio.07483.07483.2,1286.6786,1,0.142857143,0.003,7,12.21259133,0.051,2.595,0.352018418,0.621119227,0.038503664,0.011954365,0.494064999,0.846971606,0.019616061,1,0,0,0,0
6891,A14-07151_Ratio.15562.15562.2,973.578343,0,0.0,0.002408,7,12.77285262,0.128,2.2551,0.14625736,0.242424635,0.917760173,0.000940126,0.16711064,0.319793476,0.001528596,1,0,0,0,0
11509,A14-07151_Ratio.27673.27673.2,1942.0484,1,0.071428571,0.003,14,9.978677865,0.00011,10.5781,0.316069601,0.505382272,-0.442826674,0.007656338,0.367119182,0.580109746,0.014036912,1,0,0,0,0
7044,A14-07151_Ratio.26513.26513.2,1720.9287,2,0.2,0.006,10,10.54837239,0.011,6.5456,0.304281006,0.563117948,-0.302643479,0.004199428,0.394882173,0.663270116,0.013559864,1,0,0,0,0
4502,A14-07151_Ratio.32011.32011.3,2908.6153,2,0.1,0.011,20,11.31154019,0.004,9.6449,0.352018418,0.621119227,0.038503664,0.011954365,0.494064999,0.846971606,0.019616061,0,1,0,0,0
10537,A14-07151_Ratio.17834.17834.2,1240.794895,1,0.111111111,0.003993,9,11.25487659,0.00128,0.9948,0.296105324,0.508105279,-0.424972269,0.004134701,0.361677704,0.553021234,0.013748953,1,0,0,0,0
10257,A14-07151_Ratio.30209.30209.2,1502.891819,1,0.111111111,0.005559,9,11.34105229,0.000786,5.6408,0.2736791,0.522625249,0.781930516,0.001739511,0.351921988,0.695485452,0.004307459,1,0,0,0,0
1163,A14-07151_Ratio.39025.39025.3,1933.068,0,0.0,0.011,16,9.855192099,0.00051,9.3833,0.481761263,0.970905261,0.655148524,0.015451132,0.67573768,1.267566154,0.033887224,0,1,0,0,0
4912,A14-07151_Ratio.16833.16833.3,2096.155661,3,0.25,0.001199,12,11.22339524,3.31e-05,6.233,0.269433465,0.571463136,-0.826463167,0.007058465,0.36412438,0.704750417,0.01092308,0,1,0,0,0
5671,A14-07151_Ratio.26437.26437.2,1523.83823,1,0.090909091,0.004941,11,11.25455816,9.08e-07,5.9509,0.30399733,0.546148513,-0.90097284,0.011308142,0.535805328,0.882002883,0.02572314,1,0,0,0,0
4757,A14-07151_Ratio.23871.23871.2,1287.727268,0,0.0,0.003547,9,10.99271133,0.0028,4.301,0.352018418,0.621119227,0.038503664,0.011954365,0.494064999,0.846971606,0.019616061,1,0,0,0,0
9628,A14-07151_Ratio.13358.13358.2,1609.749973,1,0.083333333,0.004318,12,11.33862854,0.00176,5.9827,0.136524713,0.246082035,0.69322362,0.00098582,0.435808419,0.719497217,0.014907807,1,0,0,0,0
1731,A14-07151_Ratio.32710.32710.2,1561.9083,0,0.0,0.005,12,11.35631329,0.0029,7.3656,0.358914338,0.795642396,0.860061539,0.000291729,0.530327488,0.954342582,0.014070368,1,0,0,0,0
4576,A14-07151_Ratio.20951.20951.3,1787.116659,2,0.2,0.004139,10,13.24404851,0.0207,5.4831,0.468411956,0.896573216,-0.792252924,0.021364244,0.563049767,1.024627567,0.030157703,0,1,0,0,0
9755,A14-07151_Ratio.08007.08007.2,959.56284,0,0.0,0.002555,7,11.85362374,0.025,3.0928,0.156125818,0.257617705,0.405433715,0.00142749,0.276153652,0.496570608,0.00573885,1,0,0,0,0
11584,A14-07151_Ratio.26309.26309.2,1722.0029,1,0.090909091,0.006,11,11.99370856,0.00038,8.4812,0.255579975,0.502371311,0.383226722,0.003729775,0.371252029,0.697732351,0.012070865,1,0,0,0,0
9771,A14-07151_Ratio.17520.17520.2,1295.75156,1,0.142857143,0.002463,7,12.62037139,0.297,1.9743,0.102756607,0.195014525,0.212667146,0.001083889,0.298286054,0.537654306,0.006522347,1,0,0,0,0
1975,A14-07151_Ratio.17850.17850.2,1130.7458,1,0.142857143,0.003,7,11.34444645,0.26,5.9137,0.352018418,0.621119227,0.038503664,0.011954365,0.494064999,0.846971606,0.019616061,1,0,0,0,1
7165,A14-07151_Ratio.15940.15940.2,1111.599705,0,0.0,0.001972,8,11.20254612,5.55e-05,5.9506,0.103697491,0.198033787,0.865132928,0.000996537,0.472992962,0.741307624,0.015072872,1,0,0,0,0
5039,A14-07151_Ratio.03814.03814.2,1069.586155,0,0.0,0.003009,7,11.0294612,0.000289,4.0587,0.386952842,0.578565614,-0.931048342,0.011270372,0.476395245,0.801786253,0.016232634,1,0,0,0,0
11277,A14-07151_Ratio.19537.19537.3,2147.2024,1,0.066666667,0.003,15,10.61373156,0.0028,8.6436,0.284932964,0.557593909,0.836706645,0.001900432,0.27334209,0.542836161,0.001900432,0,1,0,0,0
819,A14-07151_Ratio.03709.03709.2,1598.726,0,0.0,0.004,13,10.41640401,0.00099,8.5383,0.22728897,0.471662897,0.99746722,0.003386958,0.274635971,0.500121659,0.006553722,1,0,0,0,0
4916,A14-07151_Ratio.06917.06917.3,1498.8096,0,0.0,0.004,12,12.11130514,0.018,7.4454,0.191340936,0.376641094,0.851388154,0.000993766,0.589613441,1.069226979,0.019069216,0,1,0,0,0
9227,A14-07151_Ratio.22583.22583.2,1944.0879,1,0.076923077,0.006,13,11.21820343,0.0012,8.872,0.145546312,0.258026361,0.956593474,0.001895551,0.321217892,0.561204724,0.011125323,1,0,0,0,0
5904,A14-07151_Ratio.28174.28174.2,1463.8322,0,0.0,0.002,11,11.31311311,0.0083,7.496,0.179894399,0.355571404,0.208789891,0.003260068,0.550106383,0.962747547,0.019291146,1,0,0,0,0
2033,A14-07151_Ratio.23709.23709.3,2734.3586,2,0.1,0.006,20,11.22767316,0.011,8.4177,0.517794071,0.727040929,-0.131988858,0.012262466,0.594087569,0.941546841,0.020722476,0,1,0,0,0
6692,A14-07151_Ratio.37828.37828.2,1548.818699,0,0.0,0.000743,10,10.61854793,0.000323,5.4846,0.333624134,0.464256951,-0.83374543,0.012584383,0.538970342,0.803785836,0.029208703,1,0,0,0,0
4944,A14-07151_Ratio.05807.05807.3,2041.113425,3,0.230769231,0.005185,13,10.87491103,2.72e-07,7.3319,0.351995034,0.55564138,0.305841638,0.008284959,0.374389547,0.663331029,0.012100039,0,1,0,0,0
5096,A14-07151_Ratio.07347.07347.3,1612.785422,0,0.0,0.002377,14,9.950749134,0.000148,6.7385,0.407893899,0.779925736,-0.817168386,0.01490264,0.499694413,0.871469673,0.027344934,0,1,0,0,0
7863,A14-07151_Ratio.28498.28498.3,1877.072,1,0.083333333,0.006,12,12.07362564,0.02,7.6491,0.237142051,0.403187034,0.939905401,0.002830629,0.485115629,0.784835192,0.014799469,0,1,0,0,0
10826,A14-07151_Ratio.18152.18152.3,1714.999655,1,0.090909091,0.001326,11,12.01612128,0.000217,6.8521,0.126859135,0.259342574,0.308528506,0.00139159,0.215696174,0.377066073,0.003956831,0,1,0,0,0
1668,A14-07151_Ratio.21024.21024.3,1693.9727,0,0.0,0.005,14,9.61986805,0.047,9.5217,0.361484583,0.674086279,0.20012918,0.008149408,0.531889961,1.021614703,0.020224573,0,1,0,0,0
11023,A14-07151_Ratio.39184.39184.2,1441.8536,0,0.0,0.004,10,10.15580964,0.0024,8.3699,0.232093347,0.452905906,-0.98632292,0.002891514,0.391699708,0.743911133,0.008522968,1,0,0,0,0
6743,A14-07151_Ratio.21782.21782.2,1783.9552,1,0.083333333,0.004,12,9.948088347,0.0046,6.9547,0.225541434,0.3902194,0.717403859,0.002199741,0.3216292,0.5701666,0.007852919,1,0,0,0,0
4434,A14-07151_Ratio.34422.34422.2,2172.1271,2,0.133333333,0.009,15,10.46160411,0.00012,9.0802,0.389972015,0.723988399,-0.963191684,0.01713269,0.561828036,1.000840864,0.030504539,1,0,0,0,0
3871,A14-07151_Ratio.26234.26234.2,1079.6347,0,0.0,0.002,7,11.38020236,0.23,3.9559,0.491195513,0.639798651,-0.516169155,0.02390962,0.603061219,0.757762876,0.02390962,1,0,0,0,0
10492,A14-07151_Ratio.04400.04400.2,1063.583836,0,0.0,0.001359,8,10.98677289,0.000513,4.892,0.188689099,0.383645168,0.915301026,0.000878406,0.190835708,0.390747144,0.000878406,1,0,0,0,0
8097,A14-07151_Ratio.22634.22634.2,1439.8333,0,0.0,0.003,11,11.25722359,0.077,7.1519,0.137166773,0.288068717,0.281534299,0.001763813,0.408123294,0.651105448,0.015477214,1,0,0,0,0
7419,A14-07151_Ratio.26427.26427.2,1568.9229,1,0.1,0.005,10,10.85196974,0.022,6.8454,0.273273594,0.345337971,-0.328704981,0.005114679,0.24626383,0.3714554,0.00578228,1,0,0,0,0
3340,A14-07151_Ratio.10769.10769.3,1816.973288,1,0.083333333,0.004802,12,11.66537644,2.89e-05,7.0462,0.306972002,0.625532064,-0.954778077,0.007659659,0.364448482,0.709526952,0.010755116,0,1,0,0,0
1681,A14-07151_Ratio.06204.06204.2,1291.644261,1,0.111111111,0.004921,9,11.64736067,0.0117,3.6909,0.359516745,0.757823891,0.372619564,0.001119447,0.439303109,0.868437911,0.006493002,1,0,0,0,0
3081,A14-07151_Ratio.28080.28080.2,1825.99326,2,0.181818182,0.003127,11,10.57722557,0.000117,3.0532,0.527550589,0.866524384,0.285284592,0.011691351,0.649574964,1.050157212,0.02256302,1,0,0,0,0
6400,A14-07151_Ratio.13665.13665.2,1431.816258,1,0.125,0.003497,8,11.58955833,4.1e-07,6.8286,0.148143201,0.24885523,0.928827063,0.001401347,0.258905971,0.477234962,0.003922984,1,0,0,0,0
8843,A14-07151_Ratio.08506.08506.3,2247.156,2,0.105263158,0.009,19,11.17524833,0.00036,12.9589,0.254554223,0.385739685,-0.723045487,0.004122997,0.385633421,0.667041659,0.011469226,0,1,0,0,0
9817,A14-07151_Ratio.11639.11639.3,1513.8913,1,0.1,0.004,10,10.98846141,0.0019,7.4867,0.217584978,0.369894386,0.255425321,0.002914915,0.299675088,0.499033263,0.006347817,0,1,0,0,0
2730,A14-07151_Ratio.23402.23402.3,1438.759,0,0.0,0.003,9,10.30948567,0.005,7.5644,0.749266932,0.922494551,0.986964083,0.034180654,1.055698137,1.514451762,0.057237832,0,1,0,0,0
6030,A14-07151_Ratio.14651.14651.3,1422.767904,1,0.125,0.00176,8,11.29237789,0.00237,4.4087,0.2710439,0.523027035,-0.400439342,0.004992726,0.444416099,0.821779454,0.015543342,0,1,0,0,0
3909,A14-07151_Ratio.26044.26044.2,1155.66367,0,0.0,0.003336,8,11.31580387,0.00115,3.1168,0.364838942,0.721141536,-0.671181259,0.003976466,0.472357576,0.854626833,0.013281746,1,0,0,0,0
8906,A14-07151_Ratio.18120.18120.3,1691.0452,2,0.222222222,0.002,9,11.7861475,0.015,6.9551,0.21664616,0.40650972,0.106406601,0.004548661,0.322864772,0.598631788,0.009211124,0,1,0,0,0
8338,A14-07151_Ratio.18554.18554.2,1232.740574,1,0.142857143,0.002376,7,11.2804203,0.0843,3.974,0.117106622,0.215131111,0.682610464,0.001266569,0.160999218,0.310628131,0.001389228,1,0,0,0,0
6850,A14-07151_Ratio.14917.14917.2,1324.7696,0,0.0,0.003,10,11.42301532,0.05,6.8758,0.103200139,0.22161342,0.969765592,0.000873699,0.524275654,0.829744801,0.021343447,1,0,0,0,0
2163,A14-07151_Ratio.25490.25490.2,1381.8623,1,0.125,0.004,8,11.7794034,0.45,6.9801,0.571592979,0.796228419,-0.949908938,0.030751107,0.641856965,0.897080591,0.031094322,1,0,0,0,0
6002,A14-07151_Ratio.29692.29692.3,1324.8666,1,0.142857143,0.003,7,11.13064652,0.068,7.7975,0.346908152,0.637510893,-0.429447638,0.005045244,0.42122455,0.766107217,0.010138402,0,1,0,0,0
10986,A14-07151_Ratio.18703.18703.2,1435.812107,1,0.125,0.004432,8,11.60639121,0.00129,5.0121,0.172107077,0.26511958,-0.882655431,0.002403874,0.239548785,0.441256975,0.004104053,1,0,0,0,0
3540,A14-07151_Ratio.34915.34915.2,1727.0448,1,0.090909091,0.006,11,9.933793442,0.0063,9.2265,0.451718337,0.737113646,-0.78751355,0.015471116,0.59670906,0.949710616,0.024921734,1,0,0,0,0
2693,A14-07151_Ratio.40734.40734.3,1843.1446,1,0.076923077,0.003,13,8.832453369,0.015,8.5865,0.352018418,0.621119227,0.038503664,0.011954365,0.494064999,0.846971606,0.019616061,0,1,0,0,1
10243,A14-07151_Ratio.14789.14789.3,1866.025,2,0.133333333,0.006,15,10.81592293,0.0001,11.2551,0.296212273,0.517030471,0.91282575,0.008375127,0.382621132,0.595878982,0.013259482,0,1,0,0,0
8172,A14-07151_Ratio.23855.23855.4,2494.402291,1,0.052631579,0.007337,19,11.82130268,2.66e-05,5.2871,0.163002702,0.297940036,0.850297478,0.002179216,0.349360206,0.657473699,0.009250321,0,0,1,0,0
6697,A14-07151_Ratio.29435.29435.2,1853.973484,1,0.083333333,0.007064,12,11.20408142,3.63e-07,5.0095,0.117315454,0.245771857,0.905112431,0.000487973,0.266182534,0.506410604,0.004321458,1,0,0,0,0
11328,A14-07151_Ratio.08826.08826.2,1857.973728,2,0.181818182,0.007685,11,10.13583964,9.12e-06,5.6701,0.25340266,0.513490514,0.947014487,0.005803497,0.340471822,0.612914373,0.010292397,1,0,0,0,0
93,A14-07151_Ratio.40504.40504.3,1678.0285,1,0.090909091,0.003,11,8.229932537,0.0047,9.4589,0.695497863,1.451353267,0.972667974,0.01203376,0.809834356,1.653893634,0.025739694,0,1,0,0,1
7904,A14-07151_Ratio.13530.13530.2,1304.762425,1,0.142857143,0.003097,7,11.4602631,0.00958,3.2522,0.267476785,0.42149521,0.26836186,0.00354047,0.31834631,0.597370422,0.006873683,1,0,0,0,0
8480,A14-07151_Ratio.35032.35032.2,1671.0016,1,0.090909091,0.004,11,11.07666756,0.013,7.5499,0.145661563,0.266299074,0.672875439,0.001023441,0.248741563,0.465897305,0.004099968,1,0,0,0,0
7184,A14-07151_Ratio.23352.23352.4,2862.516793,2,0.090909091,0.006398,22,10.9653386,1.36e-06,5.3109,0.307587548,0.55848013,-0.73073972,0.008516324,0.446944393,0.808761238,0.029899538,0,0,1,0,0
4904,A14-07151_Ratio.05859.05859.3,1941.073385,2,0.181818182,0.00569,11,13.82277787,3e-07,8.2041,0.372420703,0.669381017,-0.619308157,0.00653504,0.477392416,0.858944256,0.015250676,0,1,0,0,0
4071,A14-07151_Ratio.08345.08345.2,1323.7585,1,0.125,0.003,8,14.0581467,0.00038,7.0179,0.350940146,0.704341925,-0.492931912,0.008839186,0.479614402,0.876885339,0.017869357,1,0,0,0,0
9633,A14-07151_Ratio.08483.08483.2,1383.734104,0,0.0,0.003172,11,11.27482013,5.18e-05,5.7587,0.2260325,0.48289536,-0.767161474,0.003015106,0.442072858,0.79816393,0.018318058,1,0,0,0,0
6808,A14-07151_Ratio.33628.33628.2,1871.1076,1,0.076923077,0.006,13,9.698226049,0.0044,8.9237,0.130254002,0.255832967,0.94933445,0.000421308,0.271904968,0.471710691,0.00451375,1,0,0,0,0
7602,A14-07151_Ratio.37564.37564.2,1783.8722,0,0.0,0.003,13,10.16127719,4.6e-05,10.3695,0.300359435,0.578763632,-0.560468572,0.00319553,0.410681567,0.799443841,0.011134524,1,0,0,0,0
3434,A14-07151_Ratio.31794.31794.2,1487.9082,0,0.0,0.005,13,10.68171555,0.02,8.6406,0.29032259,0.63902803,0.636141452,0.005685692,0.417740754,0.831781199,0.013383234,1,0,0,0,0
58,A14-07151_Ratio.36029.36029.3,3512.823263,2,0.064516129,0.010479,31,7.476474195,9.1e-06,6.9531,0.817612137,1.674473478,0.0105954,0.024732761,0.929066629,1.804261804,0.036455614,0,1,0,0,1
10241,A14-07151_Ratio.30459.30459.2,1456.854832,0,0.0,0.009598,10,11.12996477,0.00039,5.2497,0.262041797,0.577157779,0.690628566,0.000163319,0.42736681,0.806665176,0.008410359,1,0,0,0,0
4022,A14-07151_Ratio.06939.06939.3,1455.803793,0,0.0,0.004113,10,12.25741786,0.00388,6.9418,0.398134043,0.681417319,-0.416237735,0.016495617,0.59565355,0.937397983,0.028924426,0,1,0,0,0
850,A14-07151_Ratio.27141.27141.2,1920.1278,1,0.083333333,0.004,12,10.79206421,0.00074,8.4734,0.530688721,1.121137206,-0.095385458,0.004738403,0.693593082,1.254492216,0.018569652,1,0,0,0,0
9311,A14-07151_Ratio.13421.13421.2,1215.64658,0,0.0,0.001503,8,11.34433697,5.97e-05,5.3586,0.081525868,0.159024032,0.413190438,0.000442237,0.335039387,0.577059527,0.007707232,1,0,0,0,0
